fact_code,line_code,smv,running_days,total_target,day_output,total_present,available_mins,output_mins,output_target,absent_rate,alter_rate,spot_rate,reject_rate,dow,date
1002,100217,,,,,,,,,,0.0395833,,,4,17/1/2013
1002,100217,,,,,,,,,,0.0384615,,,6,19/1/2013
1002,100217,,,,,,,,,,0.044,,,3,2/1/2013
1002,100217,,,,,,,,,,0.0362069,,,0,20/1/2013
1002,100217,,,,,,,,,,0.04,,,1,21/1/2013
1002,100217,,,,,,,,,,0.0396226,,,2,22/1/2013
1002,100217,,,,,,,,,,0.0372881,,,3,23/1/2013
1002,100217,,,,,,,,,,0.0375,,,4,24/1/2013
1002,100217,,,,,,,,,,0.0419162,,,6,26/1/2013
1002,100217,,,,,,,,,,0.0455446,,,0,27/1/2013
1002,100217,,,,,,,,,,0.040367,,,1,28/1/2013
1002,100217,,,,,,,,,,0.042,,,2,29/1/2013
1002,100217,,,,,,,,,,0.0390244,,,4,3/1/2013
1002,100217,,,,,,,,,,0.0304348,,,3,30/1/2013
1002,100217,,,,,,,,,,0.0381818,,,4,31/1/2013
1002,100217,,,,,,,,,,0.04,,,6,5/1/2013
1002,100217,,,,,,,,,,0.0422222,,,0,6/1/2013
1002,100217,,,,,,,,,,0.0386364,,,1,7/1/2013
1002,100217,,,,,,,,,,0.0391304,,,2,8/1/2013
1002,100217,,,,,,,,,,0.0382979,,,3,9/1/2013
1002,100217,,,,,,,,,,0.0381818,,,0,10/2/2013
1002,100217,,,,,,,,,,0.04,,,1,11/2/2013
1002,100217,,,,,,,,,,0.0434783,,,6,16/2/2013
1002,100217,,,,,,,,,,0.0295775,,,0,17/2/2013
1002,100217,,,,,,,,,,0.031746,,,1,18/2/2013
1002,100217,,,,,,,,,,0.0388889,,,2,19/2/2013
1002,100217,,,,,,,,,,0.037037,,,6,2/2/2013
1002,100217,,,,,,,,,,0.0385965,,,3,20/2/2013
1002,100217,,,,,,,,,,0.0396226,,,6,23/2/2013
1002,100217,,,,,,,,,,0.0366667,,,0,24/2/2013
1002,100217,,,,,,,,,,0.0296875,,,1,25/2/2013
1002,100217,,,,,,,,,,0.0388889,,,2,26/2/2013
1002,100217,,,,,,,,,,0.0392857,,,3,27/2/2013
1002,100217,,,,,,,,,,0.0362069,,,4,28/2/2013
1002,100217,,,,,,,,,,0.0327869,,,0,3/2/2013
1002,100217,,,,,,,,,,0.0349206,,,1,4/2/2013
1002,100217,,,,,,,,,,0.0381818,,,2,5/2/2013
1002,100217,,,,,,,,,,0.035,,,3,6/2/2013
1002,100217,,,,,,,,,,0.0354839,,,4,7/2/2013
1002,100217,,,,,,,,,,0.0384615,,,6,9/2/2013
1002,100217,,,,,,,,,,0.0487805,,,0,10/3/2013
1002,100217,,,,,,,,,,0.0350877,,,1,11/3/2013
1002,100217,,,,,,,,,,0.0362069,,,2,12/3/2013
1002,100217,,,,,,,,,,0.0308824,,,3,13/3/2013
1002,100217,,,,,,,,,,0.0428571,,,6,16/3/2013
1002,100217,,,,,,,,,,0.031746,,,0,17/3/2013
1002,100217,,,,,,,,,,0.0295421,,,1,18/3/2013
1002,100217,,,,,,,,,,,,,2,19/3/2013
1002,100217,,,,,,,,,,0.0392857,,,6,2/3/2013
1002,100217,,,,,,,,,,0.0782609,,,3,20/3/2013
1002,100217,,,,,,,,,,0.072,,,4,21/3/2013
1002,100217,,,,,,,,,,0.0558824,,,6,23/3/2013
1002,100217,,,,,,,,,,0.0555556,,,0,24/3/2013
1002,100217,,,,,,,,,,0.0392157,,,1,25/3/2013
1002,100217,,,,,,,,,,0.0344828,,,3,27/3/2013
1002,100217,,,,,,,,,,0.0323077,,,4,28/3/2013
1002,100217,,,,,,,,,,0.0304348,,,0,3/3/2013
1002,100217,,,,,,,,,,0.0318182,,,6,30/3/2013
1002,100217,,,,,,,,,,0.0333333,,,0,31/3/2013
1002,100217,,,,,,,,,,0.03,,,1,4/3/2013
1002,100217,,,,,,,,,,0.0293333,,,2,5/3/2013
1002,100217,,,,,,,,,,0.0318182,,,3,6/3/2013
1002,100217,,,,,,,,,,0.0309859,,,4,7/3/2013
1002,100217,,,,,,,,,,0.03,,,6,9/3/2013
1002,100217,,,,,,,,,,0.0368421,,,1,1/4/2013
1002,100217,,,,,,,,,,0.0363636,,,3,10/4/2013
1002,100217,,,,,,,,,,0.0490196,,,4,11/4/2013
1002,100217,,,,,,,,,,0.0580848,,,6,13/4/2013
1002,100217,,,,,,,,,,0.0349206,,,1,15/4/2013
1002,100217,,,,,,,,,,0.0333333,,,2,16/4/2013
1002,100217,,,,,,,,,,0.0343284,,,3,17/4/2013
1002,100217,,,,,,,,,,,,,4,18/4/2013
1002,100217,,,,,,,,,,0.0338462,,,2,2/4/2013
1002,100217,,,,,,,,,,0.0909091,,,6,20/4/2013
1002,100217,,,,,,,,,,0.0464286,,,0,21/4/2013
1002,100217,,,,,,,,,,0.0470588,,,1,22/4/2013
1002,100217,,,,,,,,,,0.0590909,,,3,24/4/2013
1002,100217,,,,,,,,,,0.030303,,,3,3/4/2013
1002,100217,,,,,,,,,,0.0313433,,,4,4/4/2013
1002,100217,,,,,,,,,,0.0369231,,,6,6/4/2013
1002,100217,,,,,,,,,,0.0333333,,,0,7/4/2013
1002,100217,,,,,,,,,,0.0345455,,,1,8/4/2013
1002,100217,,,,,,,,,,0.0333333,,,2,9/4/2013
1002,100217,,,,,,,,,,0.0454545,,,6,11/5/2013
1002,100217,,,,,,,,,,0.0411765,,,0,12/5/2013
1002,100217,,,,,,,,,,0.0411765,,,1,13/5/2013
1002,100217,,,,,,,,,,0.0415094,,,2,14/5/2013
1002,100217,,,,,,,,,,0.0403846,,,3,15/5/2013
1002,100217,,,,,,,,,,0.0349206,,,4,16/5/2013
1002,100217,,,,,,,,,,0.0383333,,,6,18/5/2013
1002,100217,,,,,,,,,,0.0403226,,,0,19/5/2013
1002,100217,,,,,,,,,,0.0583333,,,4,2/5/2013
1002,100217,,,,,,,,,,0.0352113,,,1,20/5/2013
1002,100217,,,,,,,,,,0.0396552,,,2,21/5/2013
1002,100217,,,,,,,,,,0.0354839,,,3,22/5/2013
1002,100217,,,,,,,,,,0.0540541,,,4,23/5/2013
1002,100217,,,,,,,,,,0.037931,,,6,25/5/2013
1002,100217,,,,,,,,,,0.0433962,,,0,26/5/2013
1002,100217,,,,,,,,,,0.04,,,1,27/5/2013
1002,100217,,,,,,,,,,0.0359375,,,2,28/5/2013
1002,100217,,,,,,,,,,0.0355932,,,3,29/5/2013
1002,100217,,,,,,,,,,0.0410714,,,4,30/5/2013
1002,100217,,,,,,,,,,0.04,,,6,4/5/2013
1002,100217,,,,,,,,,,0.0349206,,,0,5/5/2013
1002,100217,,,,,,,,,,0.0323077,,,1,6/5/2013
1002,100217,,,,,,,,,,0.037037,,,2,7/5/2013
1002,100217,,,,,,,,,,0.033871,,,3,8/5/2013
1002,100217,,,,,,,,,,0.0333333,,,4,9/5/2013
1002,100217,,,,,,,,,,0.0387097,,,6,1/6/2013
1002,100217,,,,,,,,,,0.0338983,,,1,10/6/2013
1002,100217,,,,,,,,,,0.0366667,,,2,11/6/2013
1002,100217,,,,,,,,,,0.0425926,,,3,12/6/2013
1002,100217,,,,,,,,,,0.0362069,,,4,13/6/2013
1002,100217,,,,,,,,,,0.0388889,,,6,15/6/2013
1002,100217,,,,,,,,,,0.0381818,,,0,16/6/2013
1002,100217,,,,,,,,,,0.04,,,1,17/6/2013
1002,100217,,,,,,,,,,0.0354839,,,2,18/6/2013
1002,100217,,,,,,,,,,0.0415755,,,3,19/6/2013
1002,100217,,,,,,,,,,0.034375,,,0,2/6/2013
1002,100217,,,,,,,,,,,,,4,20/6/2013
1002,100217,,,,,,,,,,0.1875,,,6,22/6/2013
1002,100217,,,,,,,,,,0.0878049,,,0,23/6/2013
1002,100217,,,,,,,,,,0.0769231,,,1,24/6/2013
1002,100217,,,,,,,,,,0.0666667,,,3,26/6/2013
1002,100217,,,,,,,,,,0.0512195,,,4,27/6/2013
1002,100217,,,,,,,,,,0.0353846,,,1,3/6/2013
1002,100217,,,,,,,,,,0.047619,,,0,30/6/2013
1002,100217,,,,,,,,,,0.0411765,,,2,4/6/2013
1002,100217,,,,,,,,,,0.0389831,,,3,5/6/2013
1002,100217,,,,,,,,,,0.0354839,,,4,6/6/2013
1002,100217,,,,,,,,,,0.0403846,,,6,8/6/2013
1002,100217,,,,,,,,,,0.042,,,0,9/6/2013
1002,100217,,,,,,,,,,0.0446809,,,1,1/7/2013
1002,100217,,,,,,,,,,0.042,,,3,10/7/2013
1002,100217,,,,,,,,,,0.0381818,,,4,11/7/2013
1002,100217,,,,,,,,,,0.0375,,,6,13/7/2013
1002,100217,,,,,,,,,,0.0577778,,,0,14/7/2013
1002,100217,,,,,,,,,,0.0926829,,,1,15/7/2013
1002,100217,,,,,,,,,,0.0487805,,,2,16/7/2013
1002,100217,,,,,,,,,,0.0466667,,,3,17/7/2013
1002,100217,,,,,,,,,,0.0381818,,,4,18/7/2013
1002,100217,,,,,,,,,,0.0385965,,,2,2/7/2013
1002,100217,,,,,,,,,,0.0328125,,,6,20/7/2013
1002,100217,,,,,,,,,,0.03,,,0,21/7/2013
1002,100217,,,,,,,,,,0.028,,,1,22/7/2013
1002,100217,,,,,,,,,,0.028,,,2,23/7/2013
1002,100217,,,,,,,,,,0.0293333,,,3,24/7/2013
1002,100217,,,,,,,,,,0.0306667,,,4,25/7/2013
1002,100217,,,,,,,,,,0.0315789,,,6,27/7/2013
1002,100217,,,,,,,,,,0.030137,,,0,28/7/2013
1002,100217,,,,,,,,,,0.0323944,,,1,29/7/2013
1002,100217,,,,,,,,,,0.0411765,,,3,3/7/2013
1002,100217,,,,,,,,,,0.0302632,,,2,30/7/2013
1002,100217,,,,,,,,,,0.0308642,,,3,31/7/2013
1002,100217,,,,,,,,,,0.0344262,,,4,4/7/2013
1002,100217,,,,,,,,,,0.0388889,,,6,6/7/2013
1002,100217,,,,,,,,,,0.0392857,,,0,7/7/2013
1002,100217,,,,,,,,,,0.04,,,1,8/7/2013
1002,100217,,,,,,,,,,0.0355932,,,2,9/7/2013
1002,100217,,,,,,,,,,0.0617647,,,3,1/1/2014
1002,100217,,,,,,,,,,0.0842697,,,6,11/1/2014
1002,100217,,,,,,,,,,0.0767677,,,0,12/1/2014
1002,100217,,,,,,,,,,0.0863636,,,1,13/1/2014
1002,100217,,,,,,,,,,0.0793814,,,2,14/1/2014
1002,100217,,,,,,,,,,0.0793814,,,3,15/1/2014
1002,100217,,,,,,,,,,0.079798,,,4,16/1/2014
1002,100217,,,,,,,,,,0.0773196,,,6,18/1/2014
1002,100217,,,,,,,,,,0.0795918,,,0,19/1/2014
1002,100217,,,,,,,,,,0.0347826,,,4,2/1/2014
1002,100217,,,,,,,,,,0.0804124,,,1,20/1/2014
1002,100217,,,,,,,,,,0.0806122,,,2,21/1/2014
1002,100217,,,,,,,,,,0.0846939,,,3,22/1/2014
1002,100217,,,,,,,,,,0.0868421,,,4,23/1/2014
1002,100217,,,,,,,,,,0.085,,,6,25/1/2014
1002,100217,,,,,,,,,,0.08375,,,0,26/1/2014
1002,100217,,,,,,,,,,0.085,,,1,27/1/2014
1002,100217,,,,,,,,,,0.08375,,,2,28/1/2014
1002,100217,,,,,,,,,,0.0825,,,3,29/1/2014
1002,100217,,,,,,,,,,0.0825,,,4,30/1/2014
1002,100217,,,,,,,,,,0.0310345,,,6,4/1/2014
1002,100217,,,,,,,,,,0.0525773,,,1,6/1/2014
1002,100217,,,,,,,,,,0.071875,,,2,7/1/2014
1002,100217,,,,,,,,,,0.075,,,3,8/1/2014
1002,100217,,,,,,,,,,0.076,,,4,9/1/2014
1002,100217,,,,,,,,,,0.085,,,6,1/2/2014
1002,100217,,,,,,,,,,0.0858974,,,1,10/2/2014
1002,100217,,,,,,,,,,0.0873684,,,2,11/2/2014
1002,100217,,,,,,,,,,0.087,,,3,12/2/2014
1002,100217,,,,,,,,,,0.089,,,4,13/2/2014
1002,100217,,,,,,,,,,0.08,,,6,15/2/2014
1002,100217,,,,,,,,,,0.09,,,0,16/2/2014
1002,100217,,,,,,,,,,0.091,,,1,17/2/2014
1002,100217,,,,,,,,,,0.0918367,,,2,18/2/2014
1002,100217,,,,,,,,,,0.09375,,,3,19/2/2014
1002,100217,,,,,,,,,,0.0825,,,0,2/2/2014
1002,100217,,,,,,,,,,0.095,,,4,20/2/2014
1002,100217,,,,,,,,,,0.0875,,,6,22/2/2014
1002,100217,,,,,,,,,,0.066129,,,0,23/2/2014
1002,100217,,,,,,,,,,0.09,,,1,24/2/2014
1002,100217,,,,,,,,,,0.0596774,,,2,25/2/2014
1002,100217,,,,,,,,,,0.0578125,,,3,26/2/2014
1002,100217,,,,,,,,,,0.0858974,,,1,3/2/2014
1002,100217,,,,,,,,,,0.0848101,,,2,4/2/2014
1002,100217,,,,,,,,,,0.0761364,,,3,5/2/2014
1002,100217,,,,,,,,,,0.0846154,,,4,6/2/2014
1002,100217,,,,,,,,,,0.0846154,,,6,8/2/2014
1002,100217,,,,,,,,,,0.0884615,,,0,9/2/2014
1002,100217,,,,,,,,,,0.0571429,,,6,1/3/2014
1002,100217,,,,,,,,,,0.0666667,,,1,10/3/2014
1002,100217,,,,,,,,,,0.0545455,,,2,11/3/2014
1002,100217,,,,,,,,,,0.053125,,,3,12/3/2014
1002,100217,,,,,,,,,,0.0515152,,,4,13/3/2014
1002,100217,,,,,,,,,,0.0534483,,,6,15/3/2014
1002,100217,,,,,,,,,,0.0507937,,,0,16/3/2014
1002,100217,,,,,,,,,,0.0543093,,,1,17/3/2014
1002,100217,,,,,,,,,,0.0505618,,,2,18/3/2014
1002,100217,,,,,,,,,,0.054321,,,3,19/3/2014
1002,100217,,,,,,,,,,0.060241,,,0,2/3/2014
1002,100217,,,,,,,,,,0.0541176,,,4,20/3/2014
1002,100217,,,,,,,,,,0.0517241,,,6,22/3/2014
1002,100217,,,,,,,,,,0.0552632,,,0,23/3/2014
1002,100217,,,,,,,,,,0.0494506,,,1,24/3/2014
1002,100217,,,,,,,,,,0.0511628,,,2,25/3/2014
1002,100217,,,,,,,,,,0.0525,,,4,27/3/2014
1002,100217,,,,,,,,,,0.0578947,,,6,29/3/2014
1002,100217,,,,,,,,,,0.054023,,,1,3/3/2014
1002,100217,,,,,,,,,,0.0505747,,,0,30/3/2014
1002,100217,,,,,,,,,,0.056,,,1,31/3/2014
1002,100217,,,,,,,,,,0.0539326,,,2,4/3/2014
1002,100217,,,,,,,,,,0.0534884,,,3,5/3/2014
1002,100217,,,,,,,,,,0.0510417,,,4,6/3/2014
1002,100217,,,,,,,,,,0.0544118,,,6,8/3/2014
1002,100217,,,,,,,,,,0.0535211,,,0,9/3/2014
1002,100218,,,,,,,,,,0.0375,,,2,1/1/2013
1002,100218,,,,,,,,,,0.0297619,,,4,10/1/2013
1002,100218,,,,,,,,,,0.0294872,,,6,12/1/2013
1002,100218,,,,,,,,,,0.0302632,,,0,13/1/2013
1002,100218,,,,,,,,,,0.03,,,1,14/1/2013
1002,100218,,,,,,,,,,0.0291139,,,2,15/1/2013
1002,100218,,,,,,,,,,0.0282353,,,3,16/1/2013
1002,100218,,,,,,,,,,0.0297619,,,4,17/1/2013
1002,100218,,,,,,,,,,0.0308642,,,6,19/1/2013
1002,100218,,,,,,,,,,0.0275,,,3,2/1/2013
1002,100218,,,,,,,,,,0.0302632,,,0,20/1/2013
1002,100218,,,,,,,,,,0.0307692,,,1,21/1/2013
1002,100218,,,,,,,,,,0.0303797,,,2,22/1/2013
1002,100218,,,,,,,,,,0.0308511,,,3,23/1/2013
1002,100218,,,,,,,,,,0.0274725,,,4,24/1/2013
1002,100218,,,,,,,,,,0.0301205,,,6,26/1/2013
1002,100218,,,,,,,,,,0.0275,,,0,27/1/2013
1002,100218,,,,,,,,,,0.0333333,,,1,28/1/2013
1002,100218,,,,,,,,,,0.0296703,,,2,29/1/2013
1002,100218,,,,,,,,,,0.0282609,,,4,3/1/2013
1002,100218,,,,,,,,,,0.0310345,,,3,30/1/2013
1002,100218,,,,,,,,,,0.0328767,,,4,31/1/2013
1002,100218,,,,,,,,,,0.0296703,,,6,5/1/2013
1002,100218,,,,,,,,,,0.026087,,,0,6/1/2013
1002,100218,,,,,,,,,,0.0333333,,,1,7/1/2013
1002,100218,,,,,,,,,,0.0310811,,,2,8/1/2013
1002,100218,,,,,,,,,,0.0333333,,,3,9/1/2013
1002,100218,,,,,,,,,,0.0380952,,,0,10/2/2013
1002,100218,,,,,,,,,,0.0341772,,,1,11/2/2013
1002,100218,,,,,,,,,,0.0363636,,,6,16/2/2013
1002,100218,,,,,,,,,,0.0363636,,,0,17/2/2013
1002,100218,,,,,,,,,,0.0377358,,,1,18/2/2013
1002,100218,,,,,,,,,,,,,2,19/2/2013
1002,100218,,,,,,,,,,0.0294872,,,6,2/2/2013
1002,100218,,,,,,,,,,0.08,,,3,20/2/2013
1002,100218,,,,,,,,,,0.075,,,6,23/2/2013
1002,100218,,,,,,,,,,0.0432432,,,0,24/2/2013
1002,100218,,,,,,,,,,0.0485714,,,1,25/2/2013
1002,100218,,,,,,,,,,0.0808511,,,2,26/2/2013
1002,100218,,,,,,,,,,0.0384615,,,3,27/2/2013
1002,100218,,,,,,,,,,0.05,,,4,28/2/2013
1002,100218,,,,,,,,,,0.0320988,,,0,3/2/2013
1002,100218,,,,,,,,,,0.0277778,,,1,4/2/2013
1002,100218,,,,,,,,,,0.0315217,,,2,5/2/2013
1002,100218,,,,,,,,,,0.0347826,,,3,6/2/2013
1002,100218,,,,,,,,,,0.0341463,,,4,7/2/2013
1002,100218,,,,,,,,,,0.0428571,,,6,9/2/2013
1002,100218,,,,,,,,,,0.0431818,,,0,10/3/2013
1002,100218,,,,,,,,,,0.0411765,,,1,11/3/2013
1002,100218,,,,,,,,,,0.0410714,,,2,12/3/2013
1002,100218,,,,,,,,,,0.0410714,,,3,13/3/2013
1002,100218,,,,,,,,,,0.0681818,,,6,16/3/2013
1002,100218,,,,,,,,,,0.062963,,,0,17/3/2013
1002,100218,,,,,,,,,,0.0538462,,,1,18/3/2013
1002,100218,,,,,,,,,,0.0407407,,,2,19/3/2013
1002,100218,,,,,,,,,,0.0349206,,,6,2/3/2013
1002,100218,,,,,,,,,,0.0403846,,,3,20/3/2013
1002,100218,,,,,,,,,,0.0410714,,,4,21/3/2013
1002,100218,,,,,,,,,,0.0359375,,,6,23/3/2013
1002,100218,,,,,,,,,,0.0338235,,,0,24/3/2013
1002,100218,,,,,,,,,,0.0283951,,,1,25/3/2013
1002,100218,,,,,,,,,,0.0328571,,,3,27/3/2013
1002,100218,,,,,,,,,,0.0294118,,,4,28/3/2013
1002,100218,,,,,,,,,,0.0403846,,,0,3/3/2013
1002,100218,,,,,,,,,,0.03125,,,6,30/3/2013
1002,100218,,,,,,,,,,0.0337662,,,0,31/3/2013
1002,100218,,,,,,,,,,0.042,,,1,4/3/2013
1002,100218,,,,,,,,,,0.0388889,,,2,5/3/2013
1002,100218,,,,,,,,,,0.0381818,,,3,6/3/2013
1002,100218,,,,,,,,,,0.0418182,,,4,7/3/2013
1002,100218,,,,,,,,,,0.0403846,,,6,9/3/2013
1002,100218,,,,,,,,,,0.0311688,,,1,1/4/2013
1002,100218,,,,,,,,,,0.0588235,,,3,10/4/2013
1002,100218,,,,,,,,,,0.05,,,4,11/4/2013
1002,100218,,,,,,,,,,0.0363636,,,6,13/4/2013
1002,100218,,,,,,,,,,0.032,,,1,15/4/2013
1002,100218,,,,,,,,,,0.0311688,,,2,16/4/2013
1002,100218,,,,,,,,,,0.0285714,,,3,17/4/2013
1002,100218,,,,,,,,,,0.025,,,4,18/4/2013
1002,100218,,,,,,,,,,0.0294872,,,2,2/4/2013
1002,100218,,,,,,,,,,0.025,,,6,20/4/2013
1002,100218,,,,,,,,,,0.0252427,,,0,21/4/2013
1002,100218,,,,,,,,,,0.0479922,,,1,22/4/2013
1002,100218,,,,,,,,,,0.0348837,,,3,24/4/2013
1002,100218,,,,,,,,,,0.0316456,,,3,3/4/2013
1002,100218,,,,,,,,,,0.0333333,,,4,4/4/2013
1002,100218,,,,,,,,,,0.0319444,,,6,6/4/2013
1002,100218,,,,,,,,,,0.0352113,,,0,7/4/2013
1002,100218,,,,,,,,,,0.0347826,,,1,8/4/2013
1002,100218,,,,,,,,,,0.0461538,,,2,9/4/2013
1002,100218,,,,,,,,,,0.03125,,,6,11/5/2013
1002,100218,,,,,,,,,,0.0314286,,,0,12/5/2013
1002,100218,,,,,,,,,,0.0314286,,,1,13/5/2013
1002,100218,,,,,,,,,,0.0875,,,2,14/5/2013
1002,100218,,,,,,,,,,0.065625,,,3,15/5/2013
1002,100218,,,,,,,,,,0.0764873,,,4,16/5/2013
1002,100218,,,,,,,,,,0.0843373,,,6,18/5/2013
1002,100218,,,,,,,,,,0.1018182,,,0,19/5/2013
1002,100218,,,,,,,,,,0.0333333,,,4,2/5/2013
1002,100218,,,,,,,,,,0.055102,,,1,20/5/2013
1002,100218,,,,,,,,,,0.0659794,,,2,21/5/2013
1002,100218,,,,,,,,,,0.0673077,,,3,22/5/2013
1002,100218,,,,,,,,,,0.0552632,,,4,23/5/2013
1002,100218,,,,,,,,,,0.0803922,,,6,25/5/2013
1002,100218,,,,,,,,,,0.0592,,,0,26/5/2013
1002,100218,,,,,,,,,,0.0645833,,,1,27/5/2013
1002,100218,,,,,,,,,,0.0638889,,,2,28/5/2013
1002,100218,,,,,,,,,,0.0555556,,,3,29/5/2013
1002,100218,,,,,,,,,,0.0634146,,,4,30/5/2013
1002,100218,,,,,,,,,,0.025,,,6,4/5/2013
1002,100218,,,,,,,,,,0.0269231,,,0,5/5/2013
1002,100218,,,,,,,,,,0.0245902,,,1,6/5/2013
1002,100218,,,,,,,,,,0.0269388,,,2,7/5/2013
1002,100218,,,,,,,,,,0.027193,,,3,8/5/2013
1002,100218,,,,,,,,,,0.0348315,,,4,9/5/2013
1002,100218,,,,,,,,,,0.0512821,,,6,1/6/2013
1002,100218,,,,,,,,,,0.0621622,,,1,10/6/2013
1002,100218,,,,,,,,,,,,,2,11/6/2013
1002,100218,,,,,,,,,,0.11,,,3,12/6/2013
1002,100218,,,,,,,,,,0.0535714,,,4,13/6/2013
1002,100218,,,,,,,,,,0.0467532,,,6,15/6/2013
1002,100218,,,,,,,,,,0.048,,,0,16/6/2013
1002,100218,,,,,,,,,,0.038,,,1,17/6/2013
1002,100218,,,,,,,,,,0.0418182,,,2,18/6/2013
1002,100218,,,,,,,,,,0.0416667,,,3,19/6/2013
1002,100218,,,,,,,,,,0.0540984,,,0,2/6/2013
1002,100218,,,,,,,,,,0.0421053,,,4,20/6/2013
1002,100218,,,,,,,,,,0.0421053,,,6,22/6/2013
1002,100218,,,,,,,,,,0.0419355,,,0,23/6/2013
1002,100218,,,,,,,,,,0.0648649,,,1,24/6/2013
1002,100218,,,,,,,,,,0.05,,,3,26/6/2013
1002,100218,,,,,,,,,,0.0415385,,,4,27/6/2013
1002,100218,,,,,,,,,,0.055,,,1,3/6/2013
1002,100218,,,,,,,,,,0.0460317,,,0,30/6/2013
1002,100218,,,,,,,,,,0.0483333,,,2,4/6/2013
1002,100218,,,,,,,,,,0.0432,,,3,5/6/2013
1002,100218,,,,,,,,,,0.0455285,,,4,6/6/2013
1002,100218,,,,,,,,,,0.056,,,6,8/6/2013
1002,100218,,,,,,,,,,0.0629213,,,0,9/6/2013
1002,100218,,,,,,,,,,0.0813559,,,1,1/7/2013
1002,100218,,,,,,,,,,0.0366667,,,3,10/7/2013
1002,100218,,,,,,,,,,0.0458333,,,4,11/7/2013
1002,100218,,,,,,,,,,0.0423077,,,6,13/7/2013
1002,100218,,,,,,,,,,0.0384615,,,0,14/7/2013
1002,100218,,,,,,,,,,,,,1,15/7/2013
1002,100218,,,,,,,,,,0.1076923,,,2,16/7/2013
1002,100218,,,,,,,,,,0.0482759,,,3,17/7/2013
1002,100218,,,,,,,,,,0.0285714,,,4,18/7/2013
1002,100218,,,,,,,,,,,,,2,2/7/2013
1002,100218,,,,,,,,,,0.0307692,,,6,20/7/2013
1002,100218,,,,,,,,,,0.0333333,,,0,21/7/2013
1002,100218,,,,,,,,,,0.0405797,,,1,22/7/2013
1002,100218,,,,,,,,,,0.0388889,,,2,23/7/2013
1002,100218,,,,,,,,,,0.0365854,,,3,24/7/2013
1002,100218,,,,,,,,,,0.0428571,,,4,25/7/2013
1002,100218,,,,,,,,,,0.0418605,,,6,27/7/2013
1002,100218,,,,,,,,,,0.05,,,0,28/7/2013
1002,100218,,,,,,,,,,0.0413043,,,1,29/7/2013
1002,100218,,,,,,,,,,0.2,,,3,3/7/2013
1002,100218,,,,,,,,,,0.0391304,,,2,30/7/2013
1002,100218,,,,,,,,,,0.0446809,,,3,31/7/2013
1002,100218,,,,,,,,,,0.12,,,4,4/7/2013
1002,100218,,,,,,,,,,0.057377,,,6,6/7/2013
1002,100218,,,,,,,,,,0.0551724,,,0,7/7/2013
1002,100218,,,,,,,,,,0.0368421,,,1,8/7/2013
1002,100218,,,,,,,,,,0.052381,,,2,9/7/2013
1002,100218,,,,,,,,,,0.0270833,,,3,1/1/2014
1002,100218,,,,,,,,,,0.0666667,,,6,11/1/2014
1002,100218,,,,,,,,,,0.0574468,,,0,12/1/2014
1002,100218,,,,,,,,,,0.0535714,,,1,13/1/2014
1002,100218,,,,,,,,,,0.0519481,,,2,14/1/2014
1002,100218,,,,,,,,,,0.0461538,,,3,15/1/2014
1002,100218,,,,,,,,,,0.0590361,,,4,16/1/2014
1002,100218,,,,,,,,,,0.055814,,,6,18/1/2014
1002,100218,,,,,,,,,,0.0644737,,,0,19/1/2014
1002,100218,,,,,,,,,,0.035,,,4,2/1/2014
1002,100218,,,,,,,,,,0.0506024,,,1,20/1/2014
1002,100218,,,,,,,,,,0.0676056,,,2,21/1/2014
1002,100218,,,,,,,,,,0.068,,,3,22/1/2014
1002,100218,,,,,,,,,,0.0640625,,,4,23/1/2014
1002,100218,,,,,,,,,,0.0660714,,,6,25/1/2014
1002,100218,,,,,,,,,,0.0711864,,,0,26/1/2014
1002,100218,,,,,,,,,,0.07,,,1,27/1/2014
1002,100218,,,,,,,,,,0.0645161,,,2,28/1/2014
1002,100218,,,,,,,,,,0.066129,,,3,29/1/2014
1002,100218,,,,,,,,,,0.0633333,,,4,30/1/2014
1002,100218,,,,,,,,,,0.0344262,,,6,4/1/2014
1002,100218,,,,,,,,,,0.0765625,,,1,6/1/2014
1002,100218,,,,,,,,,,0.0606061,,,2,7/1/2014
1002,100218,,,,,,,,,,,,,3,8/1/2014
1002,100218,,,,,,,,,,0.0810811,,,4,9/1/2014
1002,100218,,,,,,,,,,0.0634921,,,6,1/2/2014
1002,100218,,,,,,,,,,0.0683333,,,1,10/2/2014
1002,100218,,,,,,,,,,0.06375,,,2,11/2/2014
1002,100218,,,,,,,,,,0.0737705,,,3,12/2/2014
1002,100218,,,,,,,,,,0.060241,,,4,13/2/2014
1002,100218,,,,,,,,,,0.0634615,,,6,15/2/2014
1002,100218,,,,,,,,,,0.056044,,,0,16/2/2014
1002,100218,,,,,,,,,,0.0666667,,,1,17/2/2014
1002,100218,,,,,,,,,,0.0622222,,,2,18/2/2014
1002,100218,,,,,,,,,,0.0608696,,,3,19/2/2014
1002,100218,,,,,,,,,,0.0636364,,,0,2/2/2014
1002,100218,,,,,,,,,,0.0597015,,,4,20/2/2014
1002,100218,,,,,,,,,,0.0567568,,,6,22/2/2014
1002,100218,,,,,,,,,,0.0961538,,,0,23/2/2014
1002,100218,,,,,,,,,,0.0619048,,,1,24/2/2014
1002,100218,,,,,,,,,,0.0898734,,,2,25/2/2014
1002,100218,,,,,,,,,,0.0935065,,,3,26/2/2014
